fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
7483600664917507409,Referral,0.19230769230769232,16.0,25,Chrome,desktop,0.0,Macintosh,16.5,13.5,0.2692307692307692,referral
7486685229070363442,Referral,0.0,17.0,2,Chrome,desktop,0.0,Linux,31.5,22.5,0.0,referral
7486736560158559443,Organic Search,0.25,16.0,4,Safari,desktop,0.0,Macintosh,3.0,3.0,0.0,organic
7487437966424965141,Referral,0.0,19.5,2,Chrome,desktop,0.0,Macintosh,21.0,19.0,0.0,referral
7487628839720019888,Referral,0.0,18.0,1,Chrome,desktop,0.0,Linux,20.0,18.0,0.0,referral
7488526074421709685,Referral,0.0,14.0,3,Chrome,desktop,0.0,Macintosh,8.0,5.0,0.0,referral
7488710348710523001,Referral,0.0,22.0,3,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,referral
7493980643592684383,Organic Search,0.0,17.5,4,Chrome,desktop,0.0,Windows,11.5,10.5,0.25,organic
7495731308701213207,Organic Search,0.5,7.0,2,Safari,mobile,1.0,iOS,23.5,18.0,0.5,organic
7495862194798259656,Referral,0.0,0.0,1,Chrome,desktop,0.0,Windows,41.0,29.0,0.0,referral
7496147812697146114,Referral,0.0,23.0,3,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.3333333333333333,referral
7496201674620418944,Referral,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,11.0,10.0,0.0,referral
7497654040371634388,Referral,0.0,21.0,6,Chrome,desktop,0.0,Linux,7.5,7.5,0.16666666666666666,referral
7498845751524698890,Referral,0.0,3.0,3,Chrome,desktop,0.0,Chrome OS,29.0,20.0,0.0,referral
7499829957338497070,Organic Search,0.25,17.5,4,Chrome,desktop,0.0,Macintosh,12.5,9.0,0.0,cpc
7501496730606583691,Direct,0.0,19.0,4,Chrome,desktop,0.0,Macintosh,1.0,1.0,0.75,(none)
7503558141544554377,Direct,0.0,22.0,1,Chrome,desktop,0.0,Windows,37.0,19.0,0.0,(none)
7505608687492467483,Organic Search,1.0,7.0,2,Chrome,desktop,0.0,Windows,15.5,13.5,0.0,organic
7505999967306814340,Organic Search,0.0,8.0,1,Chrome,desktop,0.0,Macintosh,49.0,39.0,0.0,organic
7507699100891959218,Organic Search,0.0,14.0,1,Safari,desktop,0.0,Macintosh,28.0,20.0,0.0,organic
7510366323696167693,Referral,0.0,19.0,3,Chrome,desktop,0.0,Linux,4.0,3.0,0.0,referral
7511533079690059775,Referral,0.0,16.0,5,Chrome,desktop,0.0,Macintosh,14.0,13.0,0.2,referral
7514907909032668078,Organic Search,0.0,22.0,3,Chrome,desktop,0.0,Macintosh,28.0,21.0,0.0,organic
7515865863351246169,Referral,0.5454545454545454,4.0,11,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.0,referral
7517029078565627714,Organic Search,0.0,16.5,2,Safari,desktop,0.0,Macintosh,13.0,11.5,0.0,organic
7517997316226476864,Referral,0.16666666666666666,5.0,6,Chrome,desktop,0.0,Macintosh,11.5,11.5,0.16666666666666666,referral
7518393139882907658,Referral,0.0,18.0,1,Chrome,desktop,0.0,Windows,15.0,13.0,0.0,referral
7518823341615485311,Direct,0.0,16.0,1,Chrome,desktop,0.0,Windows,28.0,20.0,0.0,(none)
7519685296264433379,Organic Search,0.25,15.5,4,Chrome,desktop,0.0,Macintosh,4.5,4.5,0.0,organic
7520548445569838487,Paid Search,0.0,13.0,3,Chrome,desktop,0.0,Windows,15.0,13.0,0.0,cpc
7522022248849575139,Direct,0.0,18.5,2,Chrome,desktop,0.0,Macintosh,22.0,18.0,0.0,(none)
7522241323789304840,Referral,0.0,19.5,2,Chrome,desktop,0.0,Macintosh,22.5,21.5,0.0,referral
7522971304903482159,Referral,0.0,19.0,1,Chrome,desktop,0.0,Macintosh,16.0,15.0,0.0,referral
7524176002865422001,Organic Search,1.0,17.0,1,Chrome,desktop,0.0,Windows,61.0,44.0,0.0,organic
7524315936765112211,Organic Search,1.0,2.0,1,Chrome,desktop,0.0,Chrome OS,75.0,52.0,0.0,organic
7524696809408974105,Organic Search,0.0,19.0,1,Internet Explorer,desktop,0.0,Windows,21.0,18.0,0.0,organic
7526395005987843712,Organic Search,0.0,2.5,2,Chrome,desktop,0.0,Windows,17.5,16.0,0.0,organic
7527510721694637931,Organic Search,0.0,2.0,1,Chrome,desktop,0.0,Windows,116.0,75.0,0.0,organic
7528605281471957603,Referral,0.0,15.5,4,Chrome,desktop,0.0,Macintosh,15.5,14.5,0.25,referral
7530827035841642644,Referral,0.0,4.0,5,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.2,referral
7534352887152867436,Organic Search,1.0,14.5,2,Chrome,mobile,1.0,Android,34.0,26.5,0.0,organic
7534668743180719090,Referral,0.0,7.0,2,Chrome,desktop,0.0,Chrome OS,51.0,41.5,0.0,referral
7535069229429628764,Organic Search,0.3333333333333333,13.0,3,Chrome,desktop,0.0,Macintosh,30.0,25.0,0.0,organic
7538330122216229269,Direct,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,22.5,16.5,0.0,(none)
7539934390050787857,Organic Search,0.0,17.0,1,Chrome,mobile,1.0,Android,29.0,23.0,0.0,organic
7541330018561344090,Referral,0.16666666666666666,18.5,6,Chrome,desktop,0.0,Macintosh,4.5,3.0,0.3333333333333333,referral
7541337318748467634,Referral,0.2,15.0,5,Chrome,desktop,0.0,Windows,9.0,9.0,0.0,referral
7541670225563876393,Organic Search,0.0,23.0,1,Chrome,desktop,0.0,Windows,84.0,58.0,0.0,organic
7542872879801361567,Referral,0.0,19.0,3,Chrome,desktop,0.0,Linux,10.0,10.0,0.0,referral
7544182239493168188,Referral,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,58.0,41.0,0.0,referral
7544229451088045395,Direct,1.0,18.0,1,Internet Explorer,desktop,0.0,Windows,24.0,17.0,0.0,(none)
7545000103569508809,Referral,0.6666666666666666,16.5,6,Chrome,desktop,0.0,Chrome OS,11.5,10.0,0.16666666666666666,referral
7545121588966245443,Referral,0.0,18.0,21,Chrome,desktop,0.0,Macintosh,12.0,8.0,0.0,referral
7545575276027340424,Direct,1.0,1.0,1,Firefox,desktop,0.0,Windows,24.0,23.0,0.0,(none)
7545791097611675575,Referral,0.0,21.0,8,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,referral
7545946848283492417,Direct,0.0,19.5,2,Chrome,desktop,0.0,Linux,19.5,16.0,0.0,(none)
7547701694662050330,Organic Search,0.0,4.0,3,Chrome,desktop,0.0,Windows,17.0,10.0,0.0,organic
7547767069516152606,Referral,0.0,21.0,3,Chrome,desktop,0.0,Linux,7.0,5.0,0.0,referral
7548511681521037018,Referral,0.0,19.0,23,Chrome,desktop,0.0,Macintosh,4.0,3.0,0.17391304347826086,referral
7549018693147139629,Organic Search,0.0,18.0,1,Chrome,desktop,0.0,Chrome OS,30.0,26.0,0.0,organic
7549308697995967647,Referral,0.38461538461538464,6.0,26,Chrome,desktop,0.0,Macintosh,1.0,1.0,0.5384615384615384,referral
7550860860945022922,Organic Search,0.0,0.0,1,Chrome,desktop,0.0,Macintosh,20.0,16.0,0.0,organic
7552495546342257467,Organic Search,0.0,17.0,6,Chrome,desktop,0.0,Macintosh,14.0,10.5,0.16666666666666666,organic
7552589182628406304,Organic Search,0.3125,16.5,32,Chrome,desktop,0.0,Windows,5.0,5.0,0.21875,organic
7554501152738675328,Organic Search,0.5,18.0,8,Safari,mobile,1.0,iOS,3.0,3.0,0.375,organic
7557284395994307792,Referral,0.0,19.0,3,Chrome,desktop,0.0,Macintosh,20.0,17.0,0.0,referral
7559237002238167612,Direct,0.0,17.5,2,Chrome,desktop,0.0,Linux,14.5,13.0,0.0,(none)
7559458489771407786,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Windows,14.0,14.0,0.0,organic
7561014297963838461,Direct,0.25,4.0,12,Chrome,desktop,0.0,Windows,19.5,14.5,0.08333333333333333,(none)
7561249229459674065,Organic Search,0.0,2.0,1,Safari,desktop,0.0,Macintosh,27.0,24.0,0.0,organic
7563365488424319047,Paid Search,0.0,19.5,2,Chrome,desktop,0.0,Windows,13.0,11.0,0.0,cpc
7563368779850101640,Referral,0.5,21.0,2,Chrome,desktop,0.0,Macintosh,23.0,18.5,0.0,referral
7563655790456641337,Referral,0.0,19.0,1,Chrome,desktop,0.0,Macintosh,26.0,20.0,0.0,referral
7564212194922509100,Organic Search,0.6428571428571429,16.0,14,Chrome,desktop,0.0,Macintosh,7.0,6.0,0.07142857142857142,organic
7565550967344737972,Referral,0.0,13.0,2,Chrome,desktop,0.0,Macintosh,14.0,12.5,0.0,referral
7565764107128651335,Organic Search,0.0,21.5,4,Safari,mobile,1.0,iOS,4.0,4.0,0.25,organic
7567817112637547239,Organic Search,0.0,7.0,4,Chrome,desktop,0.0,Macintosh,19.0,16.0,0.0,cpc
7567999450740996169,Direct,0.0,15.0,1,Chrome,desktop,0.0,Windows,66.0,49.0,0.0,(none)
7572337128017560741,Organic Search,0.375,12.5,8,Chrome,desktop,0.0,Windows,6.0,6.0,0.0,organic
7574410263456433105,Organic Search,0.0,19.0,2,Chrome,desktop,0.0,Chrome OS,42.5,33.0,0.0,organic
7576219858086855027,Organic Search,0.6,17.0,5,Chrome,mobile,1.0,Android,3.0,3.0,0.4,organic
7576412479791634134,Organic Search,0.14285714285714285,15.0,7,Chrome,desktop,0.0,Macintosh,11.0,10.0,0.0,organic
7579284721829818358,Referral,0.5,9.0,2,Chrome,desktop,0.0,Macintosh,15.0,12.0,0.5,referral
7581944643988473648,Organic Search,0.4,5.0,5,Chrome,desktop,0.0,Windows,15.0,13.0,0.0,organic
7584227374144950004,Organic Search,0.0,23.0,2,Chrome,desktop,0.0,Macintosh,47.5,35.5,0.0,organic
7585321373986269779,Organic Search,0.0,13.0,7,Chrome,desktop,0.0,Windows,8.0,6.0,0.0,organic
7586960751046029408,Organic Search,0.3333333333333333,12.0,6,Firefox,desktop,0.0,Macintosh,8.5,8.0,0.0,organic
7587138749751940102,Referral,0.0,18.0,8,Chrome,desktop,0.0,Macintosh,9.5,7.5,0.375,referral
7587148992661482087,Referral,0.3333333333333333,16.0,3,Chrome,desktop,0.0,Linux,14.0,11.0,0.0,referral
7587690701654566627,Referral,0.0,21.0,5,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral
7588981130462792361,Referral,0.3333333333333333,16.0,3,Chrome,desktop,0.0,Macintosh,24.0,19.0,0.0,referral
7589137567725941774,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,51.0,43.0,0.0,referral
7589140490994660050,Referral,0.1111111111111111,16.0,9,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.1111111111111111,referral
7591955684159608805,Direct,0.0,20.5,2,Chrome,desktop,0.0,Macintosh,38.0,27.0,0.0,(none)
7594157089401877562,Referral,0.0,6.0,3,Chrome,desktop,0.0,Macintosh,18.0,15.0,0.0,referral
7594746937801444625,Referral,0.0,18.5,2,Chrome,desktop,0.0,Macintosh,32.0,28.0,0.0,referral
7594910457176925161,Referral,0.0,19.5,2,Chrome,desktop,0.0,Macintosh,11.5,11.5,0.0,referral
7595424386639223686,Referral,1.0,15.0,1,Chrome,desktop,0.0,Macintosh,15.0,13.0,0.0,referral
7597832944990027750,Referral,0.0,11.0,2,Chrome,desktop,0.0,Macintosh,11.0,10.0,0.5,referral
7602795446904794008,Organic Search,0.0,14.5,6,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.16666666666666666,organic
7606335731603327424,Referral,0.0,18.5,4,Chrome,desktop,0.0,Chrome OS,7.0,7.0,0.25,referral
7608996347103620557,Referral,0.0,22.0,2,Chrome,desktop,0.0,Macintosh,22.0,16.5,0.0,referral
7611051448678038108,Organic Search,0.0,19.0,1,Chrome,desktop,0.0,Macintosh,51.0,38.0,0.0,organic
7611245380329580634,Referral,0.0,2.0,1,Chrome,desktop,0.0,Chrome OS,13.0,11.0,0.0,referral
7612168453953047528,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,41.0,34.0,0.0,referral
7615721031711474348,Referral,0.0,17.0,4,Chrome,desktop,0.0,Macintosh,7.5,6.5,0.0,referral
7616789203807782311,Referral,0.5,14.5,2,Chrome,desktop,0.0,Macintosh,21.5,20.0,0.0,referral
7618350638899925348,Referral,0.0,20.0,1,Chrome,desktop,0.0,Chrome OS,32.0,27.0,0.0,referral
7619394198510596551,Referral,0.0,8.5,2,Chrome,desktop,0.0,Linux,40.5,30.5,0.0,referral
7622430498708873807,Direct,0.0,16.0,1,Chrome,desktop,0.0,Windows,28.0,27.0,0.0,(none)
7622628711953468889,Organic Search,0.25,4.0,4,Safari,desktop,0.0,Macintosh,17.5,16.5,0.0,organic
7623081080262005718,Referral,0.0,15.0,1,Chrome,desktop,0.0,Macintosh,11.0,9.0,0.0,referral
7623467057602509357,Referral,0.0,19.0,1,Chrome,desktop,0.0,Linux,34.0,30.0,0.0,referral
7624531134410931401,Paid Search,0.0,2.0,1,Chrome,mobile,1.0,Android,40.0,33.0,0.0,cpc
7625863147445975419,Referral,0.0,19.5,2,Chrome,desktop,0.0,Macintosh,56.0,40.0,0.0,referral
7626008159205100378,Organic Search,0.0,20.0,1,Chrome,desktop,0.0,Windows,24.0,20.0,0.0,organic
7626451325930281264,Referral,0.0,7.5,2,Chrome,desktop,0.0,Macintosh,34.5,28.0,0.0,referral
7627090613587216352,Referral,0.0,15.5,4,Chrome,desktop,0.0,Macintosh,2.5,2.5,0.25,referral
7628048174455037157,Organic Search,1.0,3.0,1,Chrome,desktop,0.0,Windows,77.0,55.0,0.0,organic
7631154109847654517,Organic Search,0.0,17.5,2,Chrome,desktop,0.0,Windows,19.5,15.5,0.0,organic
7632150231530795841,Organic Search,0.16666666666666666,3.0,6,Chrome,desktop,0.0,Chrome OS,24.5,16.0,0.0,organic
7632396110260336309,Referral,0.2222222222222222,18.0,9,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.2222222222222222,referral
7633401264222322898,Referral,0.0,16.5,6,Chrome,desktop,0.0,Macintosh,6.5,6.5,0.16666666666666666,referral
7633475394444208361,Organic Search,0.0,11.0,1,Chrome,desktop,0.0,Macintosh,75.0,48.0,0.0,organic
7634897085866546110,Referral,0.0,18.0,148,Chrome,desktop,0.0,Windows,3.0,3.0,0.2702702702702703,referral
7635012716697544709,Organic Search,0.125,14.5,8,Chrome,mobile,1.0,Android,9.5,9.0,0.0,organic
7637038443893798015,Referral,0.0,21.0,3,Chrome,desktop,0.0,Linux,6.0,6.0,0.0,referral
7637175405665019213,Organic Search,0.6666666666666666,11.0,3,Chrome,mobile,1.0,Android,6.0,5.0,0.0,organic
7637583730181533171,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,21.0,19.0,0.0,organic
7637940533127194777,Referral,0.0,18.0,9,Chrome,desktop,0.0,Macintosh,12.0,12.0,0.1111111111111111,referral
7638200261989402480,Referral,0.0,20.0,6,Chrome,desktop,0.0,Macintosh,15.0,13.5,0.0,referral
7638336411447332495,Referral,0.0,15.5,8,Chrome,desktop,0.0,Macintosh,24.0,19.5,0.25,referral
7639125894732167820,Direct,0.0,1.0,1,Chrome,desktop,0.0,Chrome OS,19.0,17.0,0.0,(none)
7640844068811990915,Referral,0.0,14.0,2,Chrome,desktop,0.0,Macintosh,12.0,11.0,0.0,referral
7641135753970506301,Organic Search,1.0,16.0,1,Safari,desktop,0.0,Macintosh,18.0,16.0,0.0,organic
7642599988772992308,Referral,0.1111111111111111,15.0,9,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.1111111111111111,referral
7645423855844337919,Organic Search,0.0,16.0,3,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.3333333333333333,organic
7646951145864334861,Organic Search,0.0,19.0,3,Chrome,desktop,0.0,Windows,23.0,18.0,0.3333333333333333,organic
7647399051164881931,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,35.0,28.0,0.0,referral
7647458799254065971,Referral,0.6666666666666666,17.0,3,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.0,referral
7649024864165957461,Organic Search,0.0,10.5,2,Chrome,desktop,0.0,Windows,21.5,18.0,0.0,organic
7650573166348333190,Referral,0.6666666666666666,12.5,6,Chrome,desktop,0.0,Macintosh,6.5,4.5,0.0,referral
7651073139895028250,Referral,0.25,19.0,4,Chrome,desktop,0.0,Macintosh,19.5,15.0,0.0,referral
7651728310132014868,Direct,1.0,1.0,1,Chrome,desktop,0.0,Windows,8.0,8.0,0.0,(none)
7651960630185038876,Organic Search,0.0,20.0,2,Safari,tablet,1.0,iOS,27.5,21.5,0.0,organic
7652124468815517106,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,16.0,13.0,0.0,organic
7653600583827596196,Organic Search,0.0,2.5,2,Chrome,desktop,0.0,Macintosh,12.0,11.0,0.5,organic
7656154866854274850,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,18.0,14.0,0.0,referral
7656166664902363407,Referral,0.0,11.0,7,Chrome,desktop,0.0,Macintosh,10.0,10.0,0.14285714285714285,referral
7657116022844782849,Referral,0.0,16.5,2,Chrome,desktop,0.0,Macintosh,10.5,9.5,0.0,referral
7657672545443379106,Organic Search,0.625,11.5,8,Firefox,desktop,0.0,Windows,12.5,10.5,0.125,organic
7657968382629784039,Referral,0.42857142857142855,19.0,7,Chrome,desktop,0.0,Macintosh,10.0,6.0,0.42857142857142855,referral
7658004825963957145,Referral,0.0,17.0,7,Chrome,desktop,0.0,Macintosh,31.0,23.0,0.2857142857142857,referral
7658192084720685827,Referral,0.5,17.5,2,Chrome,desktop,0.0,Macintosh,11.0,10.0,0.0,referral
7659667031982295774,Organic Search,0.0,10.0,2,Internet Explorer,mobile,1.0,Windows,10.5,9.0,0.5,organic
7661043951104922558,Organic Search,0.0,3.5,6,Chrome,desktop,0.0,Windows,8.5,8.5,0.0,organic
7662637796862454922,Referral,0.0,14.0,3,Chrome,desktop,0.0,Chrome OS,9.0,8.0,0.0,referral
7665584448967359272,Organic Search,0.0,20.5,4,Chrome,desktop,0.0,Windows,10.5,7.5,0.0,organic
7670063553528001131,Organic Search,1.0,20.0,1,Firefox,desktop,0.0,Macintosh,32.0,31.0,0.0,organic
7670621252820310471,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,10.0,10.0,0.0,referral
7671147450962713082,Referral,0.18181818181818182,15.0,11,Chrome,desktop,0.0,Macintosh,13.0,10.0,0.0,referral
7671938929886422316,Referral,0.0,14.0,4,Chrome,desktop,0.0,Linux,11.0,10.5,0.0,referral
7672124784796015338,Paid Search,0.3333333333333333,13.0,3,Chrome,desktop,0.0,Macintosh,30.0,28.0,0.0,cpc
7674192003340295500,Organic Search,0.5,10.0,2,Chrome,desktop,0.0,Windows,21.0,15.5,0.0,organic
7674873291467776477,Referral,0.0,20.0,2,Chrome,desktop,0.0,Macintosh,10.5,9.5,0.0,referral
7675702584577907084,Referral,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,36.5,29.0,0.0,referral
7675869407000236910,Referral,0.14285714285714285,17.0,7,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.42857142857142855,referral
7680759434454622438,Referral,0.0,1.0,1,Chrome,desktop,0.0,Chrome OS,37.0,35.0,0.0,referral
7681832015202637738,Organic Search,0.0,15.0,1,Internet Explorer,desktop,0.0,Windows,14.0,12.0,0.0,organic
7687728141180472347,Organic Search,0.5,13.0,2,Chrome,mobile,1.0,Android,10.0,8.5,0.0,organic
7687734256049052066,Referral,0.0,16.0,2,Chrome,desktop,0.0,Macintosh,42.0,30.5,0.0,referral
7691586922188658432,Direct,0.2916666666666667,5.0,24,Chrome,desktop,0.0,Windows,1.0,1.0,0.6666666666666666,(none)
7691826110185211654,Organic Search,0.6,17.0,5,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.0,organic
7691884507775578651,Paid Search,0.0,19.0,5,Chrome,desktop,0.0,Windows,8.0,8.0,0.2,cpc
7693430904622520313,Referral,0.0,18.0,4,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.5,referral
7695366805532091485,Referral,0.0,16.0,2,Chrome,desktop,0.0,Macintosh,22.0,17.5,0.0,referral
7695578750853411684,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,85.0,58.0,0.0,organic
7696973731640073168,Referral,0.0,21.0,4,Chrome,desktop,0.0,Macintosh,34.5,25.5,0.0,referral
7697210138804043868,Referral,0.3333333333333333,17.5,6,Chrome,desktop,0.0,Macintosh,11.5,10.0,0.3333333333333333,referral
7697599973738347494,Organic Search,0.3333333333333333,22.0,3,Safari,desktop,0.0,Macintosh,6.0,4.0,0.0,organic
7701571111733834937,Direct,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,35.0,33.0,0.0,(none)
7701613595320832147,Organic Search,0.09090909090909091,16.0,11,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.2727272727272727,organic
7703634562564929325,Display,1.0,14.0,1,Safari,mobile,1.0,iOS,50.0,42.0,0.0,cpm
7704158452522194564,Organic Search,1.0,15.0,1,Chrome,desktop,0.0,Windows,22.0,19.0,0.0,organic
7704838802929652478,Organic Search,0.2727272727272727,8.0,10,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.2727272727272727,organic
7706423253523283738,Referral,0.0,20.0,7,Chrome,desktop,0.0,Windows,6.0,6.0,0.2857142857142857,referral
7707232974827201453,Referral,0.0,3.0,3,Chrome,desktop,0.0,Windows,8.0,8.0,0.0,referral
7708630394810651470,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Windows,47.0,38.0,0.0,organic
7709616629393983673,Organic Search,1.0,9.0,1,Chrome,mobile,1.0,Android,20.0,19.0,0.0,organic
7709768845264385801,Referral,0.0,17.0,3,Chrome,desktop,0.0,Macintosh,7.0,5.0,0.0,referral
7710274785859342861,Organic Search,0.0,18.0,4,Chrome,desktop,0.0,Windows,12.0,10.0,0.25,cpc
7713012430069756739,Organic Search,0.0,7.0,1,Chrome,desktop,0.0,Windows,216.0,176.0,0.0,organic
7716135827542308176,Referral,0.0,12.0,4,Chrome,desktop,0.0,Macintosh,17.0,11.0,0.5,referral
7716901533486555071,Referral,0.0,20.0,3,Chrome,desktop,0.0,Windows,4.0,4.0,0.0,referral
7717237857998968115,Organic Search,0.0,15.0,3,Chrome,desktop,0.0,Macintosh,28.0,22.0,0.0,organic
7718460789580849626,Direct,0.0,16.0,1,Chrome,desktop,0.0,Macintosh,21.0,18.0,0.0,(none)
7721327606863421352,Organic Search,1.0,10.0,2,Chrome,mobile,1.0,iOS,16.5,13.0,0.0,organic
7723283988655524549,Direct,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,28.0,22.0,0.0,(none)
7724099657846251773,Referral,1.0,1.0,2,Chrome,desktop,0.0,Macintosh,20.0,16.5,0.0,referral
7725596392985025022,Organic Search,0.0,13.0,1,Chrome,desktop,0.0,Macintosh,21.0,17.0,0.0,organic
7725691113815221366,Referral,0.0,17.0,5,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.0,referral
7727550060577166015,Referral,0.0,22.0,3,Chrome,desktop,0.0,Windows,3.0,3.0,0.0,referral
7727831218148659507,Direct,0.0,22.0,3,Chrome,desktop,0.0,Macintosh,9.0,8.0,0.3333333333333333,(none)
7727862869206137569,Direct,0.3333333333333333,4.0,3,Chrome,mobile,1.0,Android,6.0,6.0,0.3333333333333333,(none)
7729298327600931364,Organic Search,0.0,9.0,2,Chrome,desktop,0.0,Macintosh,28.0,20.0,0.0,organic
7730778110265788269,Referral,0.0,7.0,3,Chrome,desktop,0.0,Windows,18.5,13.5,0.25,referral
7731162068091223593,Referral,0.0,19.0,1,Chrome,desktop,0.0,Linux,24.0,22.0,0.0,referral
7731550683138800842,Display,0.0,21.5,2,Chrome,desktop,0.0,Linux,33.0,27.0,0.5,cpm
7732090134568997347,Direct,0.0,19.5,2,Chrome,desktop,0.0,Macintosh,12.0,11.5,0.0,(none)
7733098542015261271,Referral,1.0,4.0,1,Chrome,desktop,0.0,Macintosh,24.0,20.0,0.0,referral
7736543262187152126,Direct,0.4,6.0,5,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.0,(none)
7737049103084491745,Organic Search,0.09090909090909091,12.0,11,Chrome,desktop,0.0,Windows,14.0,14.0,0.0,organic
7737545548847540539,Organic Search,1.0,6.0,2,Chrome,desktop,0.0,Macintosh,13.0,11.0,0.5,cpc
7738303201145232755,Referral,0.0,19.0,3,Chrome,desktop,0.0,Windows,5.0,5.0,0.3333333333333333,referral
7739378572791448482,Organic Search,0.0,7.0,2,Safari,mobile,1.0,iOS,16.0,13.5,0.5,organic
7741113614366580526,Display,0.0,18.0,2,Chrome,desktop,0.0,Macintosh,23.0,19.5,0.0,cpm
7741904137426649634,Direct,0.0,17.0,1,Chrome,desktop,0.0,Windows,28.0,28.0,0.0,(none)
7742753003683875687,Referral,0.0,18.0,3,Chrome,desktop,0.0,Linux,10.0,7.0,0.0,referral
7743552132615586742,Referral,0.0,17.5,4,Chrome,desktop,0.0,Macintosh,31.0,24.5,0.0,referral
7745913892709272663,Organic Search,0.0,14.0,2,Chrome,desktop,0.0,Windows,20.0,19.0,0.0,organic
7746647628358905257,Referral,0.4,13.0,5,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral
7748710052323833792,Organic Search,0.0,20.0,1,Chrome,desktop,0.0,Windows,41.0,31.0,0.0,organic
7750057450092176618,Direct,0.0,14.0,2,Chrome,desktop,0.0,Linux,28.0,22.5,0.0,(none)
7750340404205493317,Organic Search,0.0,6.0,1,Chrome,desktop,0.0,Macintosh,16.0,14.0,0.0,organic
7753883779576218882,Direct,0.0,12.0,1,Chrome,desktop,0.0,Windows,19.0,16.0,0.0,(none)
7754442050009166377,Organic Search,0.0,15.0,4,Safari,mobile,1.0,iOS,16.0,13.0,0.25,organic
7754915186456273750,Direct,0.5,0.5,2,Chrome,desktop,0.0,Macintosh,27.5,22.5,0.0,(none)
7755051258981673515,Referral,0.42857142857142855,6.5,14,Chrome,desktop,0.0,Macintosh,7.5,7.0,0.0,referral
7756103894574714837,Direct,0.08333333333333333,10.5,12,Chrome,mobile,1.0,Android,6.0,4.5,0.4166666666666667,(none)
7756944371260493270,Referral,0.3333333333333333,19.5,6,Chrome,desktop,0.0,Macintosh,6.0,5.0,0.16666666666666666,referral
7757258715868835564,Direct,1.0,1.5,2,Chrome,desktop,0.0,Windows,9.5,7.5,0.0,(none)
7757321613072475237,Referral,0.0,15.0,3,Chrome,desktop,0.0,Macintosh,17.0,13.0,0.0,referral
7757589561918883331,Organic Search,1.0,17.0,1,Chrome,desktop,0.0,Windows,62.0,47.0,0.0,organic
7757837653152946419,Organic Search,0.5,19.0,2,Safari,desktop,0.0,Macintosh,14.0,12.5,0.0,organic
7758585801799209122,Referral,0.0,16.0,4,Chrome,desktop,0.0,Macintosh,7.0,6.0,0.0,referral
7758762749403908429,Organic Search,0.0,15.0,3,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.0,organic
7760371305511831851,Referral,0.0,21.0,1,Chrome,desktop,0.0,Linux,15.0,15.0,0.0,referral
7761232105915490480,Organic Search,0.0,15.5,2,Chrome,desktop,0.0,Macintosh,31.0,23.5,0.0,organic
7761592310264777592,Direct,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,9.0,9.0,0.0,(none)
7762808356071305639,Direct,0.0,18.0,4,Chrome,desktop,0.0,Windows,7.5,7.5,0.25,(none)
7764475341358829145,Referral,0.0,15.0,3,Chrome,desktop,0.0,Macintosh,12.0,12.0,0.0,referral
