fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium,cluster
7.506E+18,Organic Search,0,8,1,Chrome,desktop,0,Macintosh,49,39,0,organic,1
7.5077E+18,Organic Search,0,14,1,Safari,desktop,0,Macintosh,28,20,0,organic,1
7.51037E+18,Referral,0,19,3,Chrome,desktop,0,Linux,4,3,0,referral,5
7.51153E+18,Referral,0,16,5,Chrome,desktop,0,Macintosh,14,13,0.2,referral,2
7.51491E+18,Organic Search,0,22,3,Chrome,desktop,0,Macintosh,28,21,0,organic,8
7.51587E+18,Referral,0.545454545,4,11,Chrome,desktop,0,Macintosh,8,7,0,referral,5
7.51703E+18,Organic Search,0,16.5,2,Safari,desktop,0,Macintosh,13,11.5,0,organic,8
7.518E+18,Referral,0.166666667,5,6,Chrome,desktop,0,Macintosh,11.5,11.5,0.166666667,referral,2
7.51839E+18,Referral,0,18,1,Chrome,desktop,0,Windows,15,13,0,referral,8
7.51882E+18,Direct,0,16,1,Chrome,desktop,0,Windows,28,20,0,(none),8
7.51969E+18,Organic Search,0.25,15.5,4,Chrome,desktop,0,Macintosh,4.5,4.5,0,organic,5
7.52055E+18,Paid Search,0,13,3,Chrome,desktop,0,Windows,15,13,0,cpc,8
7.52202E+18,Direct,0,18.5,2,Chrome,desktop,0,Macintosh,22,18,0,(none),8
7.52224E+18,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,22.5,21.5,0,referral,8
7.52297E+18,Referral,0,19,1,Chrome,desktop,0,Macintosh,16,15,0,referral,8
7.52418E+18,Organic Search,1,17,1,Chrome,desktop,0,Windows,61,44,0,organic,7
7.52432E+18,Organic Search,1,2,1,Chrome,desktop,0,Chrome OS,75,52,0,organic,7
7.5247E+18,Organic Search,0,19,1,Internet Explorer,desktop,0,Windows,21,18,0,organic,8
7.5264E+18,Organic Search,0,2.5,2,Chrome,desktop,0,Windows,17.5,16,0,organic,1
7.52751E+18,Organic Search,0,2,1,Chrome,desktop,0,Windows,116,75,0,organic,1
7.52861E+18,Referral,0,15.5,4,Chrome,desktop,0,Macintosh,15.5,14.5,0.25,referral,2
7.53083E+18,Referral,0,4,5,Chrome,desktop,0,Macintosh,4,4,0.2,referral,6
7.53435E+18,Organic Search,1,14.5,2,Chrome,mobile,1,Android,34,26.5,0,organic,4
7.53467E+18,Referral,0,7,2,Chrome,desktop,0,Chrome OS,51,41.5,0,referral,1
7.53507E+18,Organic Search,0.333333333,13,3,Chrome,desktop,0,Macintosh,30,25,0,organic,7
7.53833E+18,Direct,0,17,2,Chrome,desktop,0,Macintosh,22.5,16.5,0,(none),8
7.53993E+18,Organic Search,0,17,1,Chrome,mobile,1,Android,29,23,0,organic,4
7.54133E+18,Referral,0.166666667,18.5,6,Chrome,desktop,0,Macintosh,4.5,3,0.333333333,referral,6
7.54134E+18,Referral,0.2,15,5,Chrome,desktop,0,Windows,9,9,0,referral,5
7.54167E+18,Organic Search,0,23,1,Chrome,desktop,0,Windows,84,58,0,organic,3
7.54287E+18,Referral,0,19,3,Chrome,desktop,0,Linux,10,10,0,referral,5
7.54418E+18,Referral,0,23,1,Chrome,desktop,0,Macintosh,58,41,0,referral,3
7.54423E+18,Direct,1,18,1,Internet Explorer,desktop,0,Windows,24,17,0,(none),7
7.545E+18,Referral,0.666666667,16.5,6,Chrome,desktop,0,Chrome OS,11.5,10,0.166666667,referral,2
7.54512E+18,Referral,0,18,21,Chrome,desktop,0,Macintosh,12,8,0,referral,5
7.54558E+18,Direct,1,1,1,Firefox,desktop,0,Windows,24,23,0,(none),7
7.54579E+18,Referral,0,21,8,Chrome,desktop,0,Macintosh,7,7,0,referral,5
7.54595E+18,Direct,0,19.5,2,Chrome,desktop,0,Linux,19.5,16,0,(none),8
7.5477E+18,Organic Search,0,4,3,Chrome,desktop,0,Windows,17,10,0,organic,1
7.54777E+18,Referral,0,21,3,Chrome,desktop,0,Linux,7,5,0,referral,5
7.54851E+18,Referral,0,19,23,Chrome,desktop,0,Macintosh,4,3,0.173913043,referral,6
7.54902E+18,Organic Search,0,18,1,Chrome,desktop,0,Chrome OS,30,26,0,organic,3
7.54931E+18,Referral,0.384615385,6,26,Chrome,desktop,0,Macintosh,1,1,0.538461538,referral,6
7.55086E+18,Organic Search,0,0,1,Chrome,desktop,0,Macintosh,20,16,0,organic,1
7.5525E+18,Organic Search,0,17,6,Chrome,desktop,0,Macintosh,14,10.5,0.166666667,organic,2
7.55259E+18,Organic Search,0.3125,16.5,32,Chrome,desktop,0,Windows,5,5,0.21875,organic,6
7.5545E+18,Organic Search,0.5,18,8,Safari,mobile,1,iOS,3,3,0.375,organic,0
7.55728E+18,Referral,0,19,3,Chrome,desktop,0,Macintosh,20,17,0,referral,8
7.55924E+18,Direct,0,17.5,2,Chrome,desktop,0,Linux,14.5,13,0,(none),8
7.55946E+18,Organic Search,0,17,1,Chrome,desktop,0,Windows,14,14,0,organic,8
7.56101E+18,Direct,0.25,4,12,Chrome,desktop,0,Windows,19.5,14.5,0.083333333,(none),2
7.56125E+18,Organic Search,0,2,1,Safari,desktop,0,Macintosh,27,24,0,organic,1
7.56337E+18,Paid Search,0,19.5,2,Chrome,desktop,0,Windows,13,11,0,cpc,8
7.56337E+18,Referral,0.5,21,2,Chrome,desktop,0,Macintosh,23,18.5,0,referral,7
7.56366E+18,Referral,0,19,1,Chrome,desktop,0,Macintosh,26,20,0,referral,8
7.56421E+18,Organic Search,0.642857143,16,14,Chrome,desktop,0,Macintosh,7,6,0.071428571,organic,6
7.56555E+18,Referral,0,13,2,Chrome,desktop,0,Macintosh,14,12.5,0,referral,8
7.56576E+18,Organic Search,0,21.5,4,Safari,mobile,1,iOS,4,4,0.25,organic,0
7.56782E+18,Organic Search,0,7,4,Chrome,desktop,0,Macintosh,19,16,0,cpc,1
7.568E+18,Direct,0,15,1,Chrome,desktop,0,Windows,66,49,0,(none),3
7.57234E+18,Organic Search,0.375,12.5,8,Chrome,desktop,0,Windows,6,6,0,organic,5
7.57441E+18,Organic Search,0,19,2,Chrome,desktop,0,Chrome OS,42.5,33,0,organic,3
7.57622E+18,Organic Search,0.6,17,5,Chrome,mobile,1,Android,3,3,0.4,organic,0
7.57641E+18,Organic Search,0.142857143,15,7,Chrome,desktop,0,Macintosh,11,10,0,organic,5
7.57928E+18,Referral,0.5,9,2,Chrome,desktop,0,Macintosh,15,12,0.5,referral,2
7.58194E+18,Organic Search,0.4,5,5,Chrome,desktop,0,Windows,15,13,0,organic,7
7.58423E+18,Organic Search,0,23,2,Chrome,desktop,0,Macintosh,47.5,35.5,0,organic,3
7.58532E+18,Organic Search,0,13,7,Chrome,desktop,0,Windows,8,6,0,organic,5
7.58696E+18,Organic Search,0.333333333,12,6,Firefox,desktop,0,Macintosh,8.5,8,0,organic,5
7.58714E+18,Referral,0,18,8,Chrome,desktop,0,Macintosh,9.5,7.5,0.375,referral,2
7.58715E+18,Referral,0.333333333,16,3,Chrome,desktop,0,Linux,14,11,0,referral,7
7.58769E+18,Referral,0,21,5,Chrome,desktop,0,Macintosh,4,4,0,referral,5
7.58898E+18,Referral,0.333333333,16,3,Chrome,desktop,0,Macintosh,24,19,0,referral,7
7.58914E+18,Referral,0,18,1,Chrome,desktop,0,Macintosh,51,43,0,referral,3
7.58914E+18,Referral,0.111111111,16,9,Chrome,desktop,0,Macintosh,4,4,0.111111111,referral,6
7.59196E+18,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,38,27,0,(none),3
7.59416E+18,Referral,0,6,3,Chrome,desktop,0,Macintosh,18,15,0,referral,1
7.59475E+18,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,32,28,0,referral,3
7.59491E+18,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,11.5,11.5,0,referral,8
7.59542E+18,Referral,1,15,1,Chrome,desktop,0,Macintosh,15,13,0,referral,7
7.59783E+18,Referral,0,11,2,Chrome,desktop,0,Macintosh,11,10,0.5,referral,2
7.6028E+18,Organic Search,0,14.5,6,Chrome,desktop,0,Macintosh,8,6,0.166666667,organic,6
7.60634E+18,Referral,0,18.5,4,Chrome,desktop,0,Chrome OS,7,7,0.25,referral,6
7.609E+18,Referral,0,22,2,Chrome,desktop,0,Macintosh,22,16.5,0,referral,8
7.61105E+18,Organic Search,0,19,1,Chrome,desktop,0,Macintosh,51,38,0,organic,3
7.61125E+18,Referral,0,2,1,Chrome,desktop,0,Chrome OS,13,11,0,referral,1
7.61217E+18,Referral,0,18,1,Chrome,desktop,0,Macintosh,41,34,0,referral,3
7.61572E+18,Referral,0,17,4,Chrome,desktop,0,Macintosh,7.5,6.5,0,referral,5
7.61679E+18,Referral,0.5,14.5,2,Chrome,desktop,0,Macintosh,21.5,20,0,referral,7
7.61835E+18,Referral,0,20,1,Chrome,desktop,0,Chrome OS,32,27,0,referral,3
7.61939E+18,Referral,0,8.5,2,Chrome,desktop,0,Linux,40.5,30.5,0,referral,1
7.62243E+18,Direct,0,16,1,Chrome,desktop,0,Windows,28,27,0,(none),3
7.62263E+18,Organic Search,0.25,4,4,Safari,desktop,0,Macintosh,17.5,16.5,0,organic,7
7.62308E+18,Referral,0,15,1,Chrome,desktop,0,Macintosh,11,9,0,referral,8
7.62347E+18,Referral,0,19,1,Chrome,desktop,0,Linux,34,30,0,referral,3
7.62453E+18,Paid Search,0,2,1,Chrome,mobile,1,Android,40,33,0,cpc,4
7.62586E+18,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,56,40,0,referral,3
7.62601E+18,Organic Search,0,20,1,Chrome,desktop,0,Windows,24,20,0,organic,8
7.62645E+18,Referral,0,7.5,2,Chrome,desktop,0,Macintosh,34.5,28,0,referral,1
7.62709E+18,Referral,0,15.5,4,Chrome,desktop,0,Macintosh,2.5,2.5,0.25,referral,6
7.62805E+18,Organic Search,1,3,1,Chrome,desktop,0,Windows,77,55,0,organic,7
7.63115E+18,Organic Search,0,17.5,2,Chrome,desktop,0,Windows,19.5,15.5,0,organic,8
7.63215E+18,Organic Search,0.166666667,3,6,Chrome,desktop,0,Chrome OS,24.5,16,0,organic,7
7.6324E+18,Referral,0.222222222,18,9,Chrome,desktop,0,Macintosh,4,4,0.222222222,referral,6
7.6334E+18,Referral,0,16.5,6,Chrome,desktop,0,Macintosh,6.5,6.5,0.166666667,referral,6
7.63348E+18,Organic Search,0,11,1,Chrome,desktop,0,Macintosh,75,48,0,organic,3
7.6349E+18,Referral,0,18,148,Chrome,desktop,0,Windows,3,3,0.27027027,referral,6
7.63501E+18,Organic Search,0.125,14.5,8,Chrome,mobile,1,Android,9.5,9,0,organic,0
7.63704E+18,Referral,0,21,3,Chrome,desktop,0,Linux,6,6,0,referral,5
7.63718E+18,Organic Search,0.666666667,11,3,Chrome,mobile,1,Android,6,5,0,organic,0
7.63758E+18,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,21,19,0,organic,8
7.63794E+18,Referral,0,18,9,Chrome,desktop,0,Macintosh,12,12,0.111111111,referral,2
7.6382E+18,Referral,0,20,6,Chrome,desktop,0,Macintosh,15,13.5,0,referral,5
7.63834E+18,Referral,0,15.5,8,Chrome,desktop,0,Macintosh,24,19.5,0.25,referral,2
7.63913E+18,Direct,0,1,1,Chrome,desktop,0,Chrome OS,19,17,0,(none),1
7.64084E+18,Referral,0,14,2,Chrome,desktop,0,Macintosh,12,11,0,referral,8
7.64114E+18,Organic Search,1,16,1,Safari,desktop,0,Macintosh,18,16,0,organic,7
7.6426E+18,Referral,0.111111111,15,9,Chrome,desktop,0,Macintosh,4,4,0.111111111,referral,6
7.64542E+18,Organic Search,0,16,3,Chrome,desktop,0,Macintosh,3,3,0.333333333,organic,6
7.64695E+18,Organic Search,0,19,3,Chrome,desktop,0,Windows,23,18,0.333333333,organic,2
7.6474E+18,Referral,0,20,1,Chrome,desktop,0,Macintosh,35,28,0,referral,3
7.64746E+18,Referral,0.666666667,17,3,Chrome,desktop,0,Macintosh,5,5,0,referral,5
7.64902E+18,Organic Search,0,10.5,2,Chrome,desktop,0,Windows,21.5,18,0,organic,1
7.65057E+18,Referral,0.666666667,12.5,6,Chrome,desktop,0,Macintosh,6.5,4.5,0,referral,5
7.65107E+18,Referral,0.25,19,4,Chrome,desktop,0,Macintosh,19.5,15,0,referral,7
7.65173E+18,Direct,1,1,1,Chrome,desktop,0,Windows,8,8,0,(none),7
7.65196E+18,Organic Search,0,20,2,Safari,tablet,1,iOS,27.5,21.5,0,organic,4
7.65212E+18,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,16,13,0,organic,8
7.6536E+18,Organic Search,0,2.5,2,Chrome,desktop,0,Macintosh,12,11,0.5,organic,2
7.65615E+18,Referral,0,21,1,Chrome,desktop,0,Macintosh,18,14,0,referral,8
7.65617E+18,Referral,0,11,7,Chrome,desktop,0,Macintosh,10,10,0.142857143,referral,2
7.65712E+18,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,10.5,9.5,0,referral,8
7.65767E+18,Organic Search,0.625,11.5,8,Firefox,desktop,0,Windows,12.5,10.5,0.125,organic,2
7.65797E+18,Referral,0.428571429,19,7,Chrome,desktop,0,Macintosh,10,6,0.428571429,referral,6
7.658E+18,Referral,0,17,7,Chrome,desktop,0,Macintosh,31,23,0.285714286,referral,2
7.65819E+18,Referral,0.5,17.5,2,Chrome,desktop,0,Macintosh,11,10,0,referral,7
7.65967E+18,Organic Search,0,10,2,Internet Explorer,mobile,1,Windows,10.5,9,0.5,organic,0
7.66104E+18,Organic Search,0,3.5,6,Chrome,desktop,0,Windows,8.5,8.5,0,organic,5
7.66264E+18,Referral,0,14,3,Chrome,desktop,0,Chrome OS,9,8,0,referral,5
7.66558E+18,Organic Search,0,20.5,4,Chrome,desktop,0,Windows,10.5,7.5,0,organic,5
7.67006E+18,Organic Search,1,20,1,Firefox,desktop,0,Macintosh,32,31,0,organic,7
7.67062E+18,Referral,0,18,1,Chrome,desktop,0,Macintosh,10,10,0,referral,8
7.67115E+18,Referral,0.181818182,15,11,Chrome,desktop,0,Macintosh,13,10,0,referral,5
7.67194E+18,Referral,0,14,4,Chrome,desktop,0,Linux,11,10.5,0,referral,5
7.67212E+18,Paid Search,0.333333333,13,3,Chrome,desktop,0,Macintosh,30,28,0,cpc,7
7.67419E+18,Organic Search,0.5,10,2,Chrome,desktop,0,Windows,21,15.5,0,organic,7
7.67487E+18,Referral,0,20,2,Chrome,desktop,0,Macintosh,10.5,9.5,0,referral,8
7.6757E+18,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,36.5,29,0,referral,3
7.67587E+18,Referral,0.142857143,17,7,Chrome,desktop,0,Macintosh,3,3,0.428571429,referral,6
7.68076E+18,Referral,0,1,1,Chrome,desktop,0,Chrome OS,37,35,0,referral,1
7.68183E+18,Organic Search,0,15,1,Internet Explorer,desktop,0,Windows,14,12,0,organic,8
7.68773E+18,Organic Search,0.5,13,2,Chrome,mobile,1,Android,10,8.5,0,organic,4
7.68773E+18,Referral,0,16,2,Chrome,desktop,0,Macintosh,42,30.5,0,referral,3
7.69159E+18,Direct,0.291666667,5,24,Chrome,desktop,0,Windows,1,1,0.666666667,(none),6
7.69183E+18,Organic Search,0.6,17,5,Chrome,desktop,0,Macintosh,6,6,0,organic,5
7.69188E+18,Paid Search,0,19,5,Chrome,desktop,0,Windows,8,8,0.2,cpc,2
7.69343E+18,Referral,0,18,4,Chrome,desktop,0,Macintosh,6,6,0.5,referral,6
7.69537E+18,Referral,0,16,2,Chrome,desktop,0,Macintosh,22,17.5,0,referral,8
7.69558E+18,Organic Search,0,17,1,Chrome,desktop,0,Macintosh,85,58,0,organic,3
7.69697E+18,Referral,0,21,4,Chrome,desktop,0,Macintosh,34.5,25.5,0,referral,8
7.69721E+18,Referral,0.333333333,17.5,6,Chrome,desktop,0,Macintosh,11.5,10,0.333333333,referral,2
7.6976E+18,Organic Search,0.333333333,22,3,Safari,desktop,0,Macintosh,6,4,0,organic,5
7.70157E+18,Direct,0,22,1,Chrome,desktop,0,Macintosh,35,33,0,(none),3
7.70161E+18,Organic Search,0.090909091,16,11,Chrome,desktop,0,Macintosh,6,6,0.272727273,organic,6
7.70363E+18,Display,1,14,1,Safari,mobile,1,iOS,50,42,0,cpm,4
7.70416E+18,Organic Search,1,15,1,Chrome,desktop,0,Windows,22,19,0,organic,7
7.70484E+18,Organic Search,0.272727273,8,10,Chrome,desktop,0,Macintosh,8,7,0.272727273,organic,6
7.70642E+18,Referral,0,20,7,Chrome,desktop,0,Windows,6,6,0.285714286,referral,6
7.70723E+18,Referral,0,3,3,Chrome,desktop,0,Windows,8,8,0,referral,5
7.70863E+18,Organic Search,0,17,1,Chrome,desktop,0,Windows,47,38,0,organic,3
7.70962E+18,Organic Search,1,9,1,Chrome,mobile,1,Android,20,19,0,organic,4
7.70977E+18,Referral,0,17,3,Chrome,desktop,0,Macintosh,7,5,0,referral,5
7.71027E+18,Organic Search,0,18,4,Chrome,desktop,0,Windows,12,10,0.25,cpc,2
7.71301E+18,Organic Search,0,7,1,Chrome,desktop,0,Windows,216,176,0,organic,3
7.71614E+18,Referral,0,12,4,Chrome,desktop,0,Macintosh,17,11,0.5,referral,2
7.7169E+18,Referral,0,20,3,Chrome,desktop,0,Windows,4,4,0,referral,5
7.71724E+18,Organic Search,0,15,3,Chrome,desktop,0,Macintosh,28,22,0,organic,8
7.71846E+18,Direct,0,16,1,Chrome,desktop,0,Macintosh,21,18,0,(none),8
7.72133E+18,Organic Search,1,10,2,Chrome,mobile,1,iOS,16.5,13,0,organic,4
7.72328E+18,Direct,0,23,1,Chrome,desktop,0,Macintosh,28,22,0,(none),3
7.7241E+18,Referral,1,1,2,Chrome,desktop,0,Macintosh,20,16.5,0,referral,7
7.7256E+18,Organic Search,0,13,1,Chrome,desktop,0,Macintosh,21,17,0,organic,1
7.72569E+18,Referral,0,17,5,Chrome,desktop,0,Macintosh,8,7,0,referral,5
7.72755E+18,Referral,0,22,3,Chrome,desktop,0,Windows,3,3,0,referral,5
7.72783E+18,Direct,0,22,3,Chrome,desktop,0,Macintosh,9,8,0.333333333,(none),2
7.72786E+18,Direct,0.333333333,4,3,Chrome,mobile,1,Android,6,6,0.333333333,(none),0
7.7293E+18,Organic Search,0,9,2,Chrome,desktop,0,Macintosh,28,20,0,organic,1
7.73078E+18,Referral,0,7,3,Chrome,desktop,0,Windows,18.5,13.5,0.25,referral,2
7.73116E+18,Referral,0,19,1,Chrome,desktop,0,Linux,24,22,0,referral,8
7.73155E+18,Display,0,21.5,2,Chrome,desktop,0,Linux,33,27,0.5,cpm,2
7.73209E+18,Direct,0,19.5,2,Chrome,desktop,0,Macintosh,12,11.5,0,(none),8
7.7331E+18,Referral,1,4,1,Chrome,desktop,0,Macintosh,24,20,0,referral,7
7.73654E+18,Direct,0.4,6,5,Chrome,desktop,0,Macintosh,8,6,0,(none),5
7.73705E+18,Organic Search,0.090909091,12,11,Chrome,desktop,0,Windows,14,14,0,organic,5
7.73755E+18,Organic Search,1,6,2,Chrome,desktop,0,Macintosh,13,11,0.5,cpc,2
7.7383E+18,Referral,0,19,3,Chrome,desktop,0,Windows,5,5,0.333333333,referral,6
7.73938E+18,Organic Search,0,7,2,Safari,mobile,1,iOS,16,13.5,0.5,organic,0
7.74111E+18,Display,0,18,2,Chrome,desktop,0,Macintosh,23,19.5,0,cpm,8
7.7419E+18,Direct,0,17,1,Chrome,desktop,0,Windows,28,28,0,(none),3
7.74275E+18,Referral,0,18,3,Chrome,desktop,0,Linux,10,7,0,referral,5
7.74355E+18,Referral,0,17.5,4,Chrome,desktop,0,Macintosh,31,24.5,0,referral,8
7.74591E+18,Organic Search,0,14,2,Chrome,desktop,0,Windows,20,19,0,organic,8
7.74665E+18,Referral,0.4,13,5,Chrome,desktop,0,Macintosh,4,4,0,referral,5
7.74871E+18,Organic Search,0,20,1,Chrome,desktop,0,Windows,41,31,0,organic,3
7.75006E+18,Direct,0,14,2,Chrome,desktop,0,Linux,28,22.5,0,(none),8
7.75034E+18,Organic Search,0,6,1,Chrome,desktop,0,Macintosh,16,14,0,organic,1
7.75388E+18,Direct,0,12,1,Chrome,desktop,0,Windows,19,16,0,(none),1
7.75444E+18,Organic Search,0,15,4,Safari,mobile,1,iOS,16,13,0.25,organic,0
7.75492E+18,Direct,0.5,0.5,2,Chrome,desktop,0,Macintosh,27.5,22.5,0,(none),7
7.75505E+18,Referral,0.428571429,6.5,14,Chrome,desktop,0,Macintosh,7.5,7,0,referral,5
7.7561E+18,Direct,0.083333333,10.5,12,Chrome,mobile,1,Android,6,4.5,0.416666667,(none),0
7.75694E+18,Referral,0.333333333,19.5,6,Chrome,desktop,0,Macintosh,6,5,0.166666667,referral,6
7.75726E+18,Direct,1,1.5,2,Chrome,desktop,0,Windows,9.5,7.5,0,(none),7
7.75732E+18,Referral,0,15,3,Chrome,desktop,0,Macintosh,17,13,0,referral,8
7.75759E+18,Organic Search,1,17,1,Chrome,desktop,0,Windows,62,47,0,organic,7
7.75784E+18,Organic Search,0.5,19,2,Safari,desktop,0,Macintosh,14,12.5,0,organic,7
7.75859E+18,Referral,0,16,4,Chrome,desktop,0,Macintosh,7,6,0,referral,5
7.75876E+18,Organic Search,0,15,3,Chrome,desktop,0,Macintosh,5,5,0,organic,5
7.76037E+18,Referral,0,21,1,Chrome,desktop,0,Linux,15,15,0,referral,8
7.76123E+18,Organic Search,0,15.5,2,Chrome,desktop,0,Macintosh,31,23.5,0,organic,8
7.76159E+18,Direct,0,17.5,2,Chrome,desktop,0,Macintosh,9,9,0,(none),8
7.76281E+18,Direct,0,18,4,Chrome,desktop,0,Windows,7.5,7.5,0.25,(none),2
7.76448E+18,Referral,0,15,3,Chrome,desktop,0,Macintosh,12,12,0,referral,8
7.76585E+18,Organic Search,0,15,3,Chrome,mobile,1,Android,9,9,0,organic,4
7.76749E+18,Organic Search,0,19,9,Firefox,desktop,0,Windows,9,9,0.222222222,organic,2
7.76831E+18,Organic Search,0,20,1,Internet Explorer,desktop,0,Windows,85,59,0,organic,3
7.77093E+18,Referral,0,18,5,Chrome,desktop,0,Macintosh,14,10,0,referral,5
7.77129E+18,Referral,0,17.5,6,Chrome,desktop,0,Macintosh,8.5,7,0.166666667,referral,2
7.77138E+18,Organic Search,0,16.5,6,Chrome,desktop,0,Chrome OS,6,5.5,0,organic,5
7.77156E+18,Direct,0.5,17,6,Chrome,desktop,0,Macintosh,7,5,0.333333333,(none),6
7.77166E+18,Display,0,18.5,2,Chrome,desktop,0,Linux,19,16,0.5,cpm,2
7.77293E+18,Organic Search,0.2,3,5,Safari,desktop,0,Macintosh,23,15,0.4,organic,2
7.77337E+18,Organic Search,0,1,3,Safari,desktop,0,Macintosh,1,1,0.666666667,organic,6
7.77409E+18,Organic Search,0,14,3,Safari,desktop,0,Macintosh,2,2,0,organic,5
7.7774E+18,Organic Search,0.5,14.5,4,Chrome,desktop,0,Windows,9.5,9.5,0,organic,7
7.77882E+18,Referral,0,5,1,Chrome,desktop,0,Macintosh,18,18,0,referral,1
7.78297E+18,Referral,0,18,9,Chrome,desktop,0,Macintosh,3,3,0.111111111,referral,6
7.78348E+18,Referral,0,15,1,Chrome,desktop,0,Macintosh,12,11,0,referral,8
7.78508E+18,Referral,0.5,15,4,Chrome,desktop,0,Chrome OS,18,14.5,0,referral,7
7.78523E+18,Referral,0.1,18,10,Chrome,desktop,0,Macintosh,14,9,0,referral,5
7.7865E+18,Referral,0,20,3,Chrome,desktop,0,Macintosh,6,6,0.333333333,referral,6
7.78744E+18,Organic Search,0,14,1,Internet Explorer,desktop,0,Windows,51,39,0,organic,3
7.78797E+18,Organic Search,0,16,1,Chrome,desktop,0,Windows,27,27,0,organic,3
7.78839E+18,Referral,0,19,1,Chrome,desktop,0,Macintosh,24,16,0,referral,8
7.78967E+18,Referral,0,17.5,8,Chrome,desktop,0,Windows,4,3.5,0.375,referral,6
7.79021E+18,Direct,0,15,5,Chrome,desktop,0,Macintosh,1,1,0.6,(none),6
7.79316E+18,Referral,0,4,1,Chrome,desktop,0,Macintosh,42,31,0,referral,1
7.7947E+18,Direct,0,22.5,2,Chrome,desktop,0,Windows,34.5,26,0,(none),3
7.7961E+18,Organic Search,0,0,1,Safari,mobile,1,iOS,12,9,0,organic,4
7.79626E+18,Referral,0,17.5,2,Chrome,desktop,0,Linux,26.5,23,0,referral,8
7.79716E+18,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,45,33,0,organic,3
7.798E+18,Organic Search,0.2,6,10,Chrome,desktop,0,Macintosh,5,4.5,0.3,organic,6
7.79846E+18,Referral,0,18,2,Chrome,desktop,0,Macintosh,19,14,0,referral,8
7.80051E+18,Paid Search,0.285714286,5,7,Chrome,mobile,1,Android,14,14,0.428571429,cpc,0
7.80132E+18,Organic Search,0,17,1,Safari,mobile,1,iOS,11,9,0,organic,4
7.80138E+18,Referral,0.333333333,7.5,6,Chrome,desktop,0,Macintosh,19.5,14.5,0,referral,7
7.80279E+18,Organic Search,0,1,1,Chrome,mobile,1,Android,25,21,0,organic,4
7.80344E+18,Organic Search,0,11.5,4,Chrome,desktop,0,Macintosh,6,6,0.25,organic,6
7.8048E+18,Organic Search,0.2,5,5,Safari,mobile,1,iOS,19,13,0,organic,4
7.80642E+18,Organic Search,0.25,9.5,12,Safari,mobile,1,iOS,2,2,0.5,organic,0
7.80654E+18,Referral,0,9,1,Chrome,desktop,0,Macintosh,9,9,0,referral,8
7.80695E+18,Referral,0,17,7,Chrome,desktop,0,Linux,9,7,0.285714286,referral,2
7.80722E+18,Paid Search,0,17,3,Chrome,desktop,0,Windows,10,7,0,cpc,5
7.81079E+18,Referral,0,21,1,Chrome,desktop,0,Linux,27,25,0,referral,3
7.81179E+18,Direct,0.333333333,7,3,Chrome,desktop,0,Macintosh,14,11,0,(none),7
7.81217E+18,Organic Search,0,19,1,Chrome,desktop,0,Macintosh,30,26,0,organic,3
7.81315E+18,Direct,0,18,86,Chrome,desktop,0,Windows,10,9,0.081395349,(none),6
7.81319E+18,Referral,0,18,4,Chrome,desktop,0,Macintosh,16.5,13,0,referral,8
7.81862E+18,Direct,0,13,1,Safari,desktop,0,Macintosh,14,12,0,(none),8
7.81938E+18,Organic Search,0.5,15,4,Chrome,tablet,1,Android,4.5,4.5,0,organic,0
7.82218E+18,Referral,0.4,20,5,Chrome,desktop,0,Macintosh,4,4,0,referral,5
7.82299E+18,Organic Search,0,19,1,Chrome,desktop,0,Windows,32,27,0,organic,3
7.8241E+18,Referral,1,8.5,2,Chrome,desktop,0,Macintosh,15,14,0.5,referral,2
7.82476E+18,Organic Search,0,19,1,Chrome,desktop,0,Windows,26,21,0,organic,8
7.82804E+18,Referral,0,21,1,Chrome,desktop,0,Macintosh,17,13,0,referral,8
7.82827E+18,Direct,0,18,9,Chrome,desktop,0,Macintosh,12,9,0,(none),5
7.83034E+18,Referral,0,22,1,Chrome,desktop,0,Macintosh,10,10,0,referral,8
7.83075E+18,Organic Search,0,16,1,Chrome,desktop,0,Macintosh,29,29,0,organic,3
7.83115E+18,Referral,0,18,3,Chrome,desktop,0,Macintosh,9,9,0,referral,5
7.83416E+18,Organic Search,0,18,1,Chrome,desktop,0,Macintosh,65,58,0,organic,3
7.83425E+18,Referral,0,10,1,Chrome,desktop,0,Windows,34,16,0,referral,1
7.83462E+18,Referral,0,18,6,Chrome,desktop,0,Linux,3.5,3.5,0,referral,5
7.83692E+18,Organic Search,0,1,2,Edge,desktop,0,Windows,9,8,0.5,cpc,2
7.83865E+18,Paid Search,0,3,3,Chrome,mobile,1,Android,28,26,0,cpc,4
7.83973E+18,Direct,1,0,1,Safari (in-app),mobile,1,iOS,11,11,0,(none),4
